,master_metadata_track_name,master_metadata_album_album_name,spotify_track_uri,master_metadata_album_artist_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
18628,,,spotify:track:62HyrYYDVXTbzSmwU4gTJN,,0.481,0.592,214622,0.701,0.0,11,0.175,-7.653,0,0.0468,163.995,4,0.467
18629,Gedankenmillionäre,Gedankenmillionäre,"spotify:track:62HyrYYDVXTbzSmwU4gTJN,spotify:track:65yztN6OuyqLj9VREWoR3a",Nico Suave,,,,,,,,,,,,,
18630,Kiss,Parade - Music from the Motion Picture Under the Cherry Moon,spotify:track:62LJFaYihsdVrrkgUOJC05,Prince,0.0135,0.898,226240,0.271,0.00138,7,0.0461,-12.238,1,0.091,111.485,4,0.742
18631,If I Dub,If I Dub,spotify:track:62LkNiGHUPrn5NdB4Cj2Qe,Scuba,0.0061,0.625,301920,0.537,0.439,5,0.0702,-9.95,1,0.139,70.034,4,0.195
18632,No One Dies From Love,No One Dies From Love,spotify:track:62MosvjGMQY3HeGPFEsmM1,Tove Lo,0.0717,0.652,186018,0.801,1.22e-06,0,0.264,-6.632,1,0.0576,121.099,4,0.346
18633,,,spotify:track:62NVyyEBiRxGae3SeB97nl,,0.521,0.453,172724,0.441,0.000135,0,0.106,-6.275,1,0.0435,84.672,4,0.184
18634,,,spotify:track:62PdWXtYARDexq93cCh1iO,,0.183,0.835,122217,0.417,0.671,7,0.106,-12.716,1,0.181,142.319,4,0.4
18635,Just Wanna Be Free,Just Wanna Be Free,spotify:track:62QkBBklj4bxsgyTKYqaxc,Boonie Mayfield,0.00684,0.644,174266,0.12,0.795,6,0.11,-11.008,0,0.0696,78.169,4,0.269
18636,Tempest Of Blades,Circus Of Doom,spotify:track:62TCEZic6RfrMkC2jkJQ2S,Battle Beast,4.8e-06,0.466,212100,0.989,0.571,7,0.0985,-6.867,1,0.101,137.026,4,0.145
18637,ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),spotify:track:62aP9fBQKYKxi7PDXwcUAS,Surf Mesa,0.0686,0.674,176547,0.774,0.00188,11,0.393,-7.567,0,0.0892,112.05,4,0.33
18638,Over My Head (Piano Reprise),The Revivalist,spotify:track:62bM9Vl6ZmaYu6n3TnlCWy,Michele Papadia,0.99,0.567,68500,0.0149,0.953,8,0.0891,-19.884,1,0.0562,84.394,3,0.0967
18639,"My Armour Is Iron - From ""The Hobbit - The Desolation Of Smaug""",The Hobbit - The Desolation Of Smaug,spotify:track:62dAk88yE6YnuIgxpvbff3,Howard Shore,0.48,0.18,316227,0.588,0.914,9,0.0833,-13.14,0,0.0523,111.04,1,0.04
18640,"Piano Concerto No. 1 in B-Flat Minor, Op. 23, TH. 55: I. Allegro non troppo e molto maestoso - Allegro con spirito - Live at Philharmonie, Berlin",Tchaikovsky: Piano Concerto No.1,spotify:track:62dD6AMgEvZq5OCHAZ7d9a,Pyotr Ilyich Tchaikovsky,0.981,0.228,1421467,0.0776,0.91,10,0.166,-20.358,0,0.0379,75.8,4,0.0394
18641,"Supernatural Thing, Pt. 1",Supernatural Thing,spotify:track:62dhSmROhppvuWyeCeC730,Ben E. King,0.201,0.724,251560,0.579,0.00856,10,0.0724,-10.933,0,0.0575,94.92,4,0.833
18642,Besuchen Sie Europa (solange es noch steht) - Single Version,Das Beste von Geier Sturzflug,spotify:track:62drcFodKDrlF9jDagah0S,Geier Sturzflug,0.376,0.664,169973,0.832,0.0,11,0.161,-8.212,1,0.0443,161.919,4,0.976
18643,023 - Undercover im Netz - Teil 34,023/Undercover im Netz,spotify:track:62eXCToWOuSWPXEk0NILep,Die drei !!!,0.503,0.688,106653,0.533,1.22e-06,8,0.371,-11.817,1,0.44,112.408,1,0.52
18644,Floating,Into Happiness,spotify:track:62h0y95YE1lm1cnKicqPuH,Slide,0.129,0.504,222125,0.755,0.0331,5,0.366,-6.122,1,0.0256,169.948,4,0.499
18645,,,spotify:track:62hK3dP1TjL9Jn5Qjt48D3,,0.45,0.816,226147,0.456,1.75e-06,7,0.0941,-9.189,1,0.029,113.008,4,0.767
18646,"Sonata for Violin Solo No. 1 in G Minor, BWV 1001: I. Adagio","Bach: Sonata for Violin Solo No. 1 in G Minor, BWV 1001: I. Adagio",spotify:track:62iLUPubD3GYTIrhFU9rA3,Johann Sebastian Bach,0.972,0.258,268081,0.0104,0.000789,7,0.0794,-30.527,0,0.0489,101.749,5,0.143
18647,Slow Creep,Salsa: Dance with Spanish Guitar,spotify:track:62ilgRTYjrrX1pepJpl2aS,Luke Gartner-Brereton,0.931,0.607,124003,0.24,0.921,2,0.112,-15.886,1,0.162,116.225,3,0.0372
18648,,,spotify:track:62iqf333Laf072WbP49zu4,,0.0629,0.83,188413,0.842,0.0,1,0.355,-5.367,1,0.145,114.918,4,0.668
18649,ADAC (feat. K.I.Z),Abrakadabra,"spotify:track:62iqf333Laf072WbP49zu4,spotify:track:4NxNyaSjm8isu1Up72NUed",257ers,,,,,,,,,,,,,
18650,Weg von hier,TP4L,spotify:track:62jA2QbSn9DXEWqjrPLIO3,Trailerpark,0.101,0.682,228147,0.898,0.0,4,0.249,-4.079,0,0.163,157.022,4,0.899
18651,Montpellier,Montpellier,spotify:track:62kNjXARWUncZVwjfrGDXL,Miami Yacine,0.121,0.694,198314,0.795,6.81e-05,9,0.132,-4.73,0,0.261,107.937,4,0.0773
18652,perfect morning,perfect morning,spotify:track:62klMtGwhLt7Y4Ect3rLzZ,overchill,0.799,0.483,96000,0.317,0.602,10,0.218,-16.31,0,0.0586,103.452,5,0.624
18653,Upper Cut Chick,Palmas,spotify:track:62lvytYulKwYJjA23B44UI,Poptartpete,0.84,0.623,112067,0.295,0.216,6,0.127,-11.253,0,0.237,166.113,4,0.856
18654,"Helden des Olymp, Teil 5: Das Blut des Olymp, Kapitel 98","Helden des Olymp, Teil 5: Das Blut des Olymp",spotify:track:62mLQMprX4EkABa1AjdM0m,Rick Riordan,0.138,0.713,220193,0.257,0.0,4,0.416,-15.807,0,0.942,126.908,3,0.468
18655,,,spotify:track:62mSnwkTAdpi87BpqgMXo8,,0.703,0.763,155225,0.748,0.0,7,0.112,-6.541,1,0.251,92.034,4,0.613
18656,Love Is A Shield - Single Version,We Stroke The Flames,spotify:track:62mqL2adtq2rdOUJTUwjfx,Camouflage,0.0138,0.637,236000,0.451,6.38e-06,2,0.12,-13.065,0,0.0305,131.163,4,0.388
18657,Got 2 Luv U (feat. Alexis Jordan),Tomahawk Technique,spotify:track:62pSYErgGri97X9aIyBzHm,Sean Paul,0.0825,0.605,196640,0.793,0.0,7,0.124,-3.084,0,0.297,184.032,4,0.647
18658,"Helden des Olymp - Das Zeichen der Athene, Kapitel 38","Helden des Olymp, Teil 3: Das Zeichen der Athene",spotify:track:62pa3lZGYvYVQGyeAxXAeR,Rick Riordan,0.387,0.623,312199,0.313,0.0,0,0.164,-18.795,1,0.951,173.344,5,0.578
18659,Blackout,Blackout!,spotify:track:62q0wyC0YQnQFvaD8mLEbK,Method Man,0.0602,0.559,223307,0.917,1.85e-05,1,0.466,-3.839,1,0.4,91.901,4,0.758
18660,"Percy Jackson: Im Bann des Zyklopen, Teil 2 - Kapitel 36","Percy Jackson, Teil 2: Im Bann des Zyklopen",spotify:track:62qSIhAxLvKn6D1Kh0yPqt,Rick Riordan,0.0457,0.716,591893,0.306,0.0,5,0.0755,-14.634,0,0.939,122.566,4,0.628
18661,"My Family - from ""The Addams Family""",My Family (feat. Migos),spotify:track:62rchuhJrm5JSlIfHz7cH3,Migos,0.309,0.782,177353,0.775,0.0,5,0.322,-4.49,0,0.0975,135.966,4,0.882
18662,It Might As Well Be Spring,It Might As Well Be Spring,spotify:track:62sqdTmnNpWcJtxtJXmKzy,Mark Roswell Trio,0.956,0.331,275840,0.169,0.951,9,0.121,-18.095,0,0.0373,171.169,3,0.114
18663,Nothin' to Compare,Nothin' to Compare,spotify:track:62tXupybKJWVLgWY9TeBxP,Who,0.435,0.522,169696,0.524,0.211,10,0.296,-10.692,1,0.313,115.077,4,0.145
18664,,,spotify:track:62vsJLMFvUpSEdT6Lop89a,,0.228,0.69,172584,0.463,0.844,10,0.0956,-10.601,0,0.0329,88.998,4,0.526
18665,soupeddd!,Inaudible,spotify:track:62xQco2cuJXsqeercpl6jx,mommy,0.707,0.54,189000,0.268,0.856,5,0.1,-13.594,1,0.124,74.959,4,0.538
18666,,,spotify:track:62yJjFtgkhUrXktIoSjgP2,,0.0999,0.448,186813,0.784,0.000108,9,0.668,-3.686,1,0.0625,136.239,4,0.237
18667,Radioactive,Night Visions,"spotify:track:62yJjFtgkhUrXktIoSjgP2,spotify:track:69yfbpvmkIaB10msnKT7Q5,spotify:track:0Yo8GhK9HEaeIZetPARrW9",Imagine Dragons,,,,,,,,,,,,,
18668,"Unter Geiern - Karl Mays Gesammelte Werke, Band 35, Teil 15",Unter Geiern,spotify:track:630KUhyQe53N4ED78xsPba,Karl May,0.756,0.709,294127,0.398,5.55e-05,11,0.244,-11.203,0,0.903,131.854,3,0.744
18669,fehler vs überlebt,global players,spotify:track:630bCDwiVXrML2C90wKonf,Holy Modee,0.349,0.662,350767,0.719,0.0,9,0.116,-6.216,0,0.0603,114.057,4,0.217
18670,Floccinaucinihilipilification,Aporia,spotify:track:632KAu8BgpFMbEVlZRpQc1,iwamizu,0.000549,0.668,91333,0.732,0.957,11,0.394,-7.587,0,0.058,179.969,4,0.971
18671,Wunden lecken,Wunden lecken,spotify:track:636OEzcyueGQMPKf9vaf4s,ibi,0.991,0.237,316000,0.00271,0.946,5,0.106,-36.303,1,0.0615,68.495,4,0.0595
18672,Dinge Dange Dong Macht Die Gitarre,Die GröĂźten Erfolge,spotify:track:638AtqEVhAspggGy537aTw,Willy Hagara,0.57,0.622,143147,0.672,3.19e-05,9,0.0686,-5.242,1,0.0365,122.415,4,0.966
18673,s p r i n g (st) r o l l,home movies,spotify:track:639jv8kBxdBw4WCCut52ND,Nohidea,0.92,0.659,87407,0.527,0.91,2,0.138,-8.635,1,0.158,88.045,4,0.59
18674,52nd Street Theme,Kenny Drew And His Progressive Piano,spotify:track:63AH56BdSoBHKJAnsB6KiR,Kenny Drew,0.937,0.454,204507,0.474,0.941,2,0.253,-15.282,0,0.0397,160.792,4,0.786
18675,It Don't Mean A Thing,Jazz Violin,spotify:track:63ARBzdvjveQjdKFLQCLwR,Denny Wright & The Hot Club Of London,0.859,0.708,166827,0.388,0.194,0,0.0955,-13.986,1,0.0618,126.878,4,0.691
18676,Against All Odds (Take a Look at Me Now) - 2016 Remaster,The Singles,spotify:track:63CHa6rmamv9OsehkRD8oz,Phil Collins,0.198,0.581,206360,0.498,0.0,1,0.132,-6.9,1,0.0276,116.262,4,0.111
18677,Don't Worry (with Ray Dalton) - Radio Edit,Don't Worry (feat. Ray Dalton),spotify:track:63CSozvYUEudPp12679UVF,Madcon,0.0726,0.811,214789,0.699,1.38e-06,7,0.148,-5.211,1,0.114,122.987,4,0.733
18678,Nothing to Love About Love,Nothing to Love About Love,spotify:track:63CZ0zvkjuuYYXJwhcOq9P,Peking Duk,0.0001,0.506,209013,0.607,3.31e-05,11,0.266,-7.001,0,0.0336,132.959,4,0.591
18679,I Can't Forget You,I Can't Forget You,spotify:track:63ESWrRy8LhKJCimDNI9DK,Kayou.,0.362,0.566,174649,0.274,0.927,2,0.11,-13.186,0,0.0345,78.974,4,0.0716
18680,Cheimon,Cheimon,spotify:track:63EmcRWg7fngTLw0EpjMKv,athena,0.0305,0.672,149368,0.413,0.894,8,0.136,-11.042,1,0.0514,90.986,4,0.502
18681,Universe Inside Me,Universe Inside Me,spotify:track:63IwltIKqdHUo7flqIoueC,Liquid Soul,0.00413,0.687,481739,0.834,0.893,7,0.0608,-7.699,1,0.0823,137.985,4,0.055
18682,Shallow Water,Shallow Water,spotify:track:63JE1xclq1I0C0WlOEGpYH,Wild Nothing,0.0178,0.606,246547,0.599,2.93e-05,4,0.116,-7.61,1,0.0272,121.931,4,0.584
18683,Meet You in the Park,Calm Lands,spotify:track:63JfQa3oP1Inox0tKjbsrv,Monma,0.601,0.809,151429,0.221,0.879,8,0.158,-14.615,0,0.203,168.002,4,0.683
18684,,,spotify:track:63JtyRFsZqi6Rf61T48YRJ,,0.322,0.737,212508,0.73,0.0,2,0.177,-2.185,1,0.406,77.937,4,0.545
18685,Nur noch Gucci,Nur noch Gucci,"spotify:track:63JtyRFsZqi6Rf61T48YRJ,spotify:track:6zxFyURXhsMwwkLQGZbzBw",Capital Bra,,,,,,,,,,,,,
18686,Was fühlst du,Was fühlst du,spotify:track:63KADy6RsTqquwA4iVHtqH,TIL,0.114,0.418,149667,0.636,0.0,11,0.117,-7.021,1,0.294,84.519,4,0.662
18687,Filthy,Filthy,spotify:track:63Kur4YXw38aIIW3yAECfz,WSTR,0.0123,0.614,187207,0.885,0.0,8,0.312,-6.485,1,0.0891,117.98,4,0.577
18688,Blunted,Arrival,spotify:track:63L3A0z2A5DRix83DnHCDX,leaf beach,0.648,0.377,121942,0.412,0.894,11,0.0983,-14.478,0,0.177,85.453,4,0.503
18689,Tired of Talking,Treasure - EP,spotify:track:63MRutmAXJwkxhMhPHoioS,LÉON,0.127,0.669,197000,0.693,2.94e-06,9,0.174,-6.407,0,0.0695,100.946,4,0.398
18690,,,spotify:track:63OQupATfueTdZMWTxW03A,,0.0638,0.36,264067,0.501,9.32e-05,7,0.172,-9.129,1,0.0258,74.807,4,0.324
18691,Karma Police,OK Computer,"spotify:track:63OQupATfueTdZMWTxW03A,spotify:track:3SVAN3BRByDmHOhKyIDxfC",Radiohead,,,,,,,,,,,,,
18692,Robert Langdon betrachtete die Seitenfläche,Das verlorene Symbol,spotify:track:63Of7HuLj43d4CRXmtsP1H,Dan Brown,0.352,0.707,355853,0.434,0.0,11,0.196,-15.861,0,0.934,108.907,3,0.572
18693,,,spotify:track:63PEaUypkC4wWbfmEOY2CY,,0.828,0.519,163571,0.13,0.919,4,0.12,-13.054,0,0.0678,88.983,4,0.405
18694,Driftwood,Chillhop Essentials Summer 2019,"spotify:track:63PEaUypkC4wWbfmEOY2CY,spotify:track:18NBwccM1sFW7t1lixlBHN",Leavv,,,,,,,,,,,,,
18695,Das alte Lied,Servus,spotify:track:63QlwFUeKgunM4F5MMLeNP,Björn Peng,0.0832,0.858,229507,0.761,0.524,8,0.0961,-10.548,1,0.131,144.026,4,0.769
18696,,,spotify:track:63QsFC6m0CaTw2gU0iZa7N,,0.91,0.574,368120,0.322,0.519,9,0.0836,-12.41,1,0.0264,81.603,4,0.178
18697,Conrad,I Forget Where We Were,"spotify:track:63QsFC6m0CaTw2gU0iZa7N,spotify:track:3NZLUgW1Y3UvQYFrJETeSd",Ben Howard,,,,,,,,,,,,,
18698,Mit Absicht,Sampler 4,spotify:track:63SGQVGRElERHTuljbqCsD,187 Strassenbande,0.164,0.651,217969,0.714,0.0,2,0.25,-5.388,1,0.276,93.794,4,0.57
18699,Nevermind,Nevermind,spotify:track:63SevszngYpZOwf63o61K4,Dennis Lloyd,0.159,0.6,156600,0.688,1.29e-05,5,0.409,-8.339,0,0.201,99.977,4,0.0793
18700,"Paint It, Black",Aftermath,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,The Rolling Stones,0.0493,0.464,202267,0.795,0.00244,1,0.399,-9.267,1,0.0926,158.691,4,0.612
18701,DODI,DODI,spotify:track:63THFs9ovzO3WQsz4lzh0H,Shindy,0.0101,0.823,183046,0.56,2.86e-05,10,0.126,-7.057,0,0.0629,146.958,4,0.371
18702,Aquarium,Cardan,spotify:track:63Tem6IZK1kVU8iG30rEDT,Agar Agar,0.0419,0.743,353487,0.4,0.257,2,0.134,-9.568,1,0.0344,116.287,4,0.506
18703,Love Letters,Love Letters,spotify:track:63UFSr8E41KodHZ0i618am,The Josh Rogers Band,0.971,0.461,210556,0.148,0.869,7,0.105,-21.347,1,0.0308,130.762,4,0.28
18704,breathe,breathe,spotify:track:63Urh6tItY5OMsVkMqWuz1,Dysphoria,0.935,0.526,84709,0.0149,0.867,2,0.133,-23.094,1,0.0407,85.963,4,0.105
18705,,,spotify:track:63VLxBVzcLbrgFhvMUthx4,,0.18,0.462,232841,0.878,0.0,11,0.112,-5.027,0,0.494,175.81,4,0.683
18706,SUPERMODEL,SUPERMODEL,spotify:track:63WuQOXohQIxOxIFA2K7bR,Måneskin,0.00164,0.636,148064,0.876,0.0,7,0.117,-3.413,1,0.0555,120.983,4,0.799
18707,022 - Jagd im Untergrund - Teil 14,022/Jagd im Untergrund,spotify:track:63YeWJlXQrBizeU7KdAPO5,Die drei !!!,0.223,0.624,91680,0.428,0.000239,10,0.394,-16.527,0,0.351,106.069,4,0.502
18708,Archangel,Manifest,spotify:track:63aGgWIoGfl3wxykzje8eJ,Amaranthe,0.000316,0.407,203373,0.967,0.00142,0,0.089,-7.104,1,0.0666,180.027,4,0.227
18709,In Da Getto,In Da Getto,spotify:track:63aj87TQG6F3RVO5nbG2VQ,J Balvin,0.025,0.915,131067,0.72,1.42e-05,8,0.0942,-3.126,1,0.0459,126.986,4,0.631
18710,Glory,Sources,spotify:track:63bXVVdxBgUy3nLc6GY0wf,GONE,0.675,0.53,180000,0.64,0.876,1,0.11,-16.284,0,0.0367,119.998,4,0.036
18711,Pure Water (with Migos),Pure Water (with Migos),spotify:track:63cd4JkwGgYJrbOizbfmsp,Mustard,0.172,0.68,194520,0.559,0.0,0,0.318,-5.545,1,0.129,202.006,4,0.137
18712,W1NNER,HYPERREAL-RAVELORD,spotify:track:63cglibvqH3jreIaVMQa4p,TJ_beastboy,0.028,0.776,174000,0.819,0.0,11,0.269,-4.857,0,0.224,119.977,4,0.398
18713,400 Lux,Pure Heroine,spotify:track:63gEwBbFtKIb4DQrZdODj7,Lorde,0.0939,0.506,234286,0.478,0.00235,2,0.132,-8.373,1,0.0386,184.032,4,0.204
18714,Starlight,Starlight,spotify:track:63iBrZETx35XgOZoQmhBZq,Wun Two,0.531,0.564,110000,0.537,0.846,11,0.13,-10.243,0,0.129,71.994,4,0.777
18715,,,spotify:track:63jjgVLzE6ctGMW0EzeU4v,,0.671,0.567,89533,0.343,0.861,7,0.0993,-15.736,1,0.165,165.336,3,0.189
18716,Nein Nein Nein Nein Nein Nein,Andorra,spotify:track:63lKaNmUr88Uf9y0HdXc2A,Fatoni,0.207,0.791,280183,0.8,0.0,1,0.664,-5.256,1,0.403,141.4,4,0.717
18717,Dream of Me,Permanent / Dream of Me,spotify:track:63lRtVtw30JOdMtOrDpQTp,Holding Absence,9.18e-05,0.328,231750,0.863,1.5e-06,6,0.549,-4.552,1,0.0459,185.094,4,0.207
18718,Coda,I fucking love my life,spotify:track:63mur555sxhvGlxu9pQNSh,Faber,0.869,0.18,71392,0.134,0.721,0,0.119,-20.022,1,0.0388,33.301,4,0.0382
18719,Sailing,Acoustic Guitar Pearls Vol. 2,spotify:track:63nIaJPzEJTw98EE3KVgNs,Orinoco Haven,0.822,0.56,210360,0.376,0.873,11,0.111,-8.291,1,0.038,127.945,4,0.309
18720,"Percy Jackson: Die Schlacht um das Labyrinth, Teil 4 - Kapitel 5","Percy Jackson, Teil 4: Die Schlacht um das Labyrinth",spotify:track:63neMYyITR95i7XbWaQwa9,Rick Riordan,0.28,0.715,391307,0.403,0.0,7,0.268,-14.974,0,0.948,115.681,3,0.461
18721,I,The Hollow Men,spotify:track:63tlZzersJQ4qqMuFtsnXl,Axel Thesleff,0.127,0.663,432000,0.719,0.495,4,0.0494,-8.325,0,0.117,121.985,4,0.0334
18722,Put the Gun Down,Til the Casket Drops,spotify:track:63tqSZIWPIbNCcOb9A2gHY,ZZ Ward,0.0275,0.764,169867,0.721,0.16,0,0.201,-4.827,1,0.0337,105.02,4,0.851
18723,Jealous,BEYONCÉ [Platinum Edition],spotify:track:63wKtmUg754umO8SglEL79,Beyoncé,0.122,0.452,184013,0.54,0.00462,8,0.0882,-10.087,1,0.229,133.774,4,0.227
18724,"Helden des Olymp, Teil 1: Der verschwundene Halbgott, Kapitel 5","Helden des Olymp, Teil 1: Der verschwundene Halbgott",spotify:track:63xu2LPGIZlEehmnGWB1vn,Rick Riordan,0.216,0.619,209453,0.35,0.0,2,0.278,-16.73,1,0.96,172.775,3,0.495
18725,"Unter Geiern - Karl Mays Gesammelte Werke, Band 35, Teil 22",Unter Geiern,spotify:track:63xyCHLur7RDEWXbCaaBHi,Karl May,0.7,0.722,343472,0.413,9.61e-05,11,0.171,-10.94,0,0.917,125.672,5,0.766
18726,,,spotify:track:641R77CBy4bOLGRcA9sgHy,,0.403,0.807,181971,0.923,0.00455,7,0.091,-5.885,0,0.0441,139.972,4,0.836
18727,Mr. Sonderbar,Urlaub fürs Gehirn,spotify:track:644yHJludrNAS814iJ4MJC,K.I.Z,0.00293,0.721,234373,0.867,4.26e-05,0,0.297,-4.563,0,0.33,128.094,4,0.662
18728,Hip To Be Square,Fore!,spotify:track:648BMGrt98kUbLo24A4vgj,Huey Lewis & The News,0.0025,0.668,245467,0.779,0.000356,9,0.139,-11.089,1,0.0325,140.873,4,0.963
18729,MoneyGrabber,Pickin' Up The Pieces,spotify:track:648j5ND8kMFMYXUGMWs5KP,Fitz and The Tantrums,0.0687,0.696,189893,0.89,1.75e-06,9,0.544,-3.692,0,0.0287,112.529,4,0.79
18730,,,spotify:track:64EaFynvEShlxlNIxDoAt9,,0.0218,0.878,184173,0.759,2.98e-05,0,0.0487,-5.068,1,0.207,116.0,4,0.62
18731,Memories of the Alhambra,Entspannende Gitarremusik Für Positives Denken,spotify:track:64GVkIgqFNX7oMR7q9fNJc,Original Class,0.885,0.369,186802,0.256,0.831,9,0.136,-15.484,1,0.0352,89.991,3,0.283
18732,They Don't Know About Us,They Don't Know About Us,spotify:track:64H4j954prn7Sn8mA91m25,Maddie Wilson,0.822,0.646,206490,0.415,0.0,2,0.165,-8.417,1,0.041,148.034,4,0.452
18733,Scheiß Tag,High & Hungrig,spotify:track:64H9xnlADvG8iXrIaXXtzg,Gzuz,0.0356,0.502,241773,0.587,0.0,2,0.0921,-6.694,1,0.479,65.794,3,0.453
18734,The Ship in Port,The Ship in Port,spotify:track:64HNXE7NPbRJZVhfvW2gxk,Radical Face,0.547,0.637,223440,0.388,0.033,8,0.0606,-13.224,1,0.0374,140.032,4,0.375
18735,Winter Window,Winter Window,spotify:track:64HvwuUufnSHcxDcYyh0Rb,BIDØ,0.901,0.446,156167,0.0053,0.935,10,0.105,-18.288,0,0.163,166.111,4,0.483
18736,White Tiger - Single Version,White Tiger,spotify:track:64I0PKLFEKlcvc7fEVUGq0,Izzy Bizu,0.222,0.772,180067,0.582,8.78e-05,2,0.108,-5.14,0,0.0615,117.856,4,0.319
18737,,,spotify:track:64I9byMYBlS1ARsC3vtpgW,,0.327,0.776,197601,0.593,0.00616,7,0.186,-10.535,1,0.252,94.97,4,0.247
18738,Ottolenghi,"Not Waving, But Drowning","spotify:track:64I9byMYBlS1ARsC3vtpgW,spotify:track:0KTvHwi5cDdZh86cpZztfu",Loyle Carner,,,,,,,,,,,,,
18739,Harlem Congo,Spinnin' The Webb,spotify:track:64Jjl6ynJdUDN8U8fgGmMi,Chick Webb,0.687,0.547,194507,0.588,0.267,8,0.159,-7.098,1,0.0949,142.39,4,0.542
18740,You and I,It's Time,spotify:track:64KhOoOJnNvijGs74xy6vu,Michael Bublé,0.9,0.334,234867,0.135,0.000718,3,0.107,-12.601,1,0.0359,115.305,4,0.223
18741,"Nocturne No. 19 in E Minor, Op. 72, No. 1","Benjamin Grosvenor: Chopin, Liszt, Ravel",spotify:track:64LTn5fTsPR0QLy7bVYl9w,Frédéric Chopin,0.991,0.334,241987,0.00732,0.952,4,0.0968,-30.908,0,0.0355,60.171,4,0.0964
18742,Mother Forgot,Can't Buy the Mood,spotify:track:64LclCXML4kp5ukgOz7UgV,Tora,0.782,0.58,188903,0.368,0.0276,9,0.109,-10.674,0,0.0406,119.225,4,0.535
18743,Few Problems,What Happened at the Social Club?,spotify:track:64LkqiL45bv7rnE0saFU9w,Siamese Elephants,0.0349,0.628,201587,0.698,6.33e-05,10,0.125,-9.505,1,0.0794,145.08,4,0.597
18744,,,spotify:track:64McK6KmrPMOBbRGlBjkl8,,0.00233,0.481,226520,0.878,0.014,8,0.0794,-4.664,0,0.0483,154.069,4,0.652
18745,Blood // Water - AWOLNATION Remix,BLOOD // EDITS,"spotify:track:64McK6KmrPMOBbRGlBjkl8,spotify:track:0cyKlMz3mkZWy0G95MZK1r",grandson,,,,,,,,,,,,,
18746,Denkmal,Denkmal,spotify:track:64NbuVo6gPwKaoc7RHnrcR,Stereoact,0.059,0.813,175318,0.689,8.52e-06,1,0.0727,-5.49,0,0.0476,114.999,1,0.308
18747,Hound Dog,Elvis' Golden Records,spotify:track:64Ny7djQ6rNJspquof2KoX,Elvis Presley,0.733,0.494,136027,0.756,0.00505,0,0.76,-8.492,1,0.0499,86.895,4,0.949
18748,Pizza,Anarchie und Alltag + Bonusalbum Atombombe auf Deutschland,spotify:track:64OZv7nYfdkUYF1FVzZWsY,Antilopen Gang,0.0422,0.648,181319,0.683,0.0,10,0.176,-7.602,0,0.413,95.018,4,0.784
18749,023 - Undercover im Netz - Teil 22,023/Undercover im Netz,spotify:track:64P2bUWv9ccIQAleIL4u5P,Die drei !!!,0.757,0.623,102067,0.527,0.0,11,0.704,-11.224,0,0.621,87.569,3,0.45
18750,Haus am Mehr,Berühmte letzte Worte,spotify:track:64Rx76J6aKZC6N8AKAaapF,Samy Deluxe,0.0251,0.472,200864,0.88,0.0,5,0.12,-5.477,0,0.229,86.643,4,0.548
18751,006 - Skandal auf Sendung - Teil 12,006/Skandal auf Sendung,spotify:track:64T415SIJgwS1dN5mqAC2y,Die drei !!!,0.798,0.683,107080,0.589,0.0,2,0.498,-11.2,1,0.895,77.508,3,0.778
18752,Rocksteady,Rocksteady,spotify:track:64XNf2Bfqp3b2AUyneOqsJ,United Vibrations,0.0666,0.628,237184,0.511,0.132,4,0.137,-7.952,0,0.033,141.89,4,0.0559
18753,Drenas,Branko Presents: Enchufada Na Zona,spotify:track:64Xc69jfLPFIbxDhJGOd6g,PEDRO,0.0736,0.87,193000,0.759,0.546,7,0.0815,-6.804,1,0.0832,129.973,4,0.63
18754,Choose Life,The Breakfast Club,spotify:track:64bFcGOGHhAtNtYzneEDJV,POORSTACY,0.00364,0.548,129340,0.967,0.0,1,0.461,-2.759,0,0.0898,105.949,4,0.526
18755,"Le carnaval des animaux, R. 125 (Arr. for 2 Pianos & Orchestra): XIII. Le cygne","Saint-Saëns: Cello Concertos, Le carnaval des animaux, Africa & Wedding Cake",spotify:track:64gNY91aF5i2tOdjHn60hL,Camille Saint-Saëns,0.99,0.2,153133,0.0128,0.73,7,0.103,-35.392,1,0.0446,77.847,3,0.0572
18756,I Believe In You,Paid Tha Cost To Be Da Bo$$,spotify:track:64ggzCM8NaFlpRuS7BErnO,Snoop Dogg,0.568,0.528,274373,0.498,0.0,0,0.211,-6.496,1,0.439,87.539,4,0.743
18757,Kingfinale,Kingfinale,spotify:track:64kTH40KwxBUfk3TbvWC9T,EnteTainment,0.0282,0.513,231977,0.867,0.0,2,0.33,-5.797,1,0.547,172.983,4,0.4
18758,Swan Lake,Lofi Fruits Music 2021,spotify:track:64kX5opzBRs6rt1KY2nLvz,Lofi Fruits Music,0.899,0.568,107000,0.0587,0.906,9,0.104,-21.865,0,0.0278,90.01,4,0.0459
18759,Mein Leben,Krampfhaft kriminell,spotify:track:64lEhR5fehIwql9uZ5j6zz,Bonez MC,0.292,0.655,166280,0.865,2.66e-05,9,0.188,-5.412,0,0.116,120.116,4,0.378
